country-sites|https://www.astrazeneca.com/country-sites/thailand/press-releases/astrazeneca-thailand-recognised-top-employer-celebrating-five-consecutive-years-excellence.html|archive-link-popup,block-wrapper,footer-component,hero-feature,image-replace,l-constrained,l-eight-block-center,l-eight-block-center-c0,l-margin,l-three-block-c0,l-three-block-c1,l-three-block-c2,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,responsive-bg,responsive-image,rich-text,tablesaw-enhanced
country-sites|https://www.astrazeneca.com/country-sites/thailand/press-releases/department-of-disease-control-the-kidney-foundation-astrazeneca-partners-launch-first-national-collaborative-excellence-for-chronic-kidney-disease-screening.html|archive-link-popup,block-wrapper,footer-component,hero-feature,image-replace,l-constrained,l-eight-block-center,l-eight-block-center-c0,l-margin,l-three-block-c0,l-three-block-c1,l-three-block-c2,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,responsive-bg,responsive-image,rich-text,tablesaw-enhanced
country-sites|https://www.astrazeneca.com/country-sites/thailand/press-releases/astrazeneca-thailand-cooperates-with-bangkok-metropolitan-administration-on-the-dont-wait-get-checked-enhances-the-diagnosis-of-early-stage-lung-cancer-through-ai-innovations.html#modal-historic-confirmation|archive-link-popup,block-wrapper,footer-component,hero-feature,image-replace,l-constrained,l-eight-block-center,l-eight-block-center-c0,l-margin,l-three-block-c0,l-three-block-c1,l-three-block-c2,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,responsive-bg,responsive-image,rich-text,tablesaw-enhanced
country-sites|https://www.astrazeneca.com/country-sites/thailand/press-releases/astrazenecas-long-acting-antibody-laab-combination-administered-to-first-group-of-patients-in-thailand-to-protect-against-covid-19-th.html#modal-historic-confirmation|archive-link-popup,block-wrapper,footer-component,hero-feature,l-constrained,l-margin,l-three-block-c0,l-three-block-c1,l-three-block-c2,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,responsive-bg,rich-text,tablesaw-enhanced
global|https://www.astrazeneca.com/global/en/sitemap.html|archive-link-popup,block-wrapper,footer-component,hero-header,l-constrained,l-four-block,l-four-block-c0,l-four-block-c1,l-four-block-c2,l-four-block-c3,l-padded,l-three-block,l-three-block-c0,l-three-block-c1,l-three-block-c2,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,rich-text,tablesaw-enhanced,ui-accordion,ui-accordion-content,ui-accordion-header,ui-accordion-header-collapsed,ui-accordion-header-icon,ui-accordion-icons,ui-corner-all,ui-corner-bottom,ui-corner-top,ui-helper-reset,ui-icon,ui-state-default,ui-widget,ui-widget-content
global|https://www.astrazeneca.com/global/en/AstraZeneca-Websites.html|archive-link-popup,block-wrapper,content-tile,footer-component,generic-tabs,hero-header,image-replace,jump-to-anchor,l-constrained,l-four-block,l-four-block-c0,l-four-block-c1,l-four-block-c2,l-four-block-c3,l-one-block,l-padded,l-three-block,l-three-block-c0,l-three-block-c1,l-three-block-c2,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,responsive-image,rich-text,tablesaw-enhanced
global|https://www.astrazeneca.com/global/en/Resources.html|archive-link-popup,block-wrapper,cq-colctrl-default,cq-colctrl-default-c0,footer-component,hero-header,l-constrained,l-padded,l-three-block,l-three-block-c0,l-three-block-c1,l-three-block-c2,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,rich-text,tablesaw-enhanced
investor-relations|https://www.astrazeneca.com/investor-relations/stock-exchange-announcements.html|archive-link-popup,block-wrapper,footer-component,iframe-wrapper,image-replace,l-constrained,l-margin,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,responsive-image,rich-header,rich-text,tablesaw-enhanced
investor-relations|https://www.astrazeneca.com/investor-relations/annual-reports/annual-report-2016/contact-information.html|archive-link-popup,block-wrapper,footer-component,hero-header,l-constrained,l-eight-block-center,l-eight-block-center-c0,l-padded,l-two-block,l-two-block-c0,l-two-block-c1,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,rich-text,tablesaw-enhanced
investor-relations|https://www.astrazeneca.com/investor-relations/Stock-exchange-announcements.html|archive-link-popup,block-wrapper,footer-component,iframe-wrapper,image-replace,l-constrained,l-margin,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,responsive-image,rich-header,rich-text,tablesaw-enhanced
investor-relations|https://www.astrazeneca.com/investor-relations/astrazeneca-health-equity-investor-event.html|archive-link-popup,block-wrapper,download-tile,footer-component,image-replace,jump-to-anchor,l-constrained,l-padded,link-image-panel-v2,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,responsive-image,rich-header,rich-text,tablesaw-enhanced,video-module,video-template
investor-relations|https://www.astrazeneca.com/investor-relations/annual-reports/annual-report-2024.html|animated-header,archive-link-popup,block-wrapper,carousel-content,carousel-outer-wrapper,chapter-heading,chapter-navigation,chapter-outer-wrapper,cmp-pdfviewer,download-tile,footer-component,hero-header,image-panel-feature,image-replace,jump-to-anchor,l-constrained,l-eight-block-center,l-eight-block-center-c0,l-margin,l-one-block,l-one-block-c0,l-three-block,l-three-block-c0,l-three-block-c1,l-three-block-c2,link-image-panel-v2,main-section,modal-close,modal-content,modal-inner,modal-window,nav-wrapper,object-fit,pt-column-control-inverted,pt-story,responsive-bg,responsive-image,rich-text,slick-active,slick-arrow,slick-current,slick-disabled,slick-initialized,slick-list,slick-next,slick-prev,slick-slide,slick-slider,slick-track,tablesaw-enhanced
investor-relations|https://www.astrazeneca.com/investor-relations/annual-reports/annual-report-2023.html|animated-header,archive-link-popup,block-wrapper,carousel-content,carousel-outer-wrapper,chapter-heading,chapter-navigation,chapter-outer-wrapper,cmp-pdfviewer,download-tile,footer-component,hero-header,image-panel-feature,image-replace,jump-to-anchor,l-constrained,l-margin,l-one-block,l-one-block-c0,l-three-block,l-three-block-c0,l-three-block-c1,l-three-block-c2,link-image-panel-v2,main-section,modal-close,modal-content,modal-inner,modal-window,nav-wrapper,object-fit,pt-column-control-inverted,pt-story,responsive-bg,responsive-image,rich-text,slick-active,slick-arrow,slick-current,slick-disabled,slick-initialized,slick-list,slick-next,slick-prev,slick-slide,slick-slider,slick-track,tablesaw-enhanced
investor-relations|https://www.astrazeneca.com/investor-relations/annual-reports/annual-report-2017.html|animated-header,archive-link-popup,block-wrapper,carousel-content,carousel-outer-wrapper,chapter-heading,chapter-navigation,chapter-outer-wrapper,download-tile,footer-component,heading-level-one,image-replace,img-circle,l-constrained,l-flex-three-block,l-flex-three-block-c0,l-flex-three-block-c1,l-flex-three-block-c2,l-margin,l-one-block,l-one-block-c0,l-three-block,l-three-block-c0,l-three-block-c1,l-three-block-c2,l-three-block-wide,l-three-block-wide-c0,l-three-block-wide-c1,l-three-block-wide-c2,l-two-block,l-two-block-c0,l-two-block-c1,main-section,media-text-link,modal-close,modal-content,modal-inner,modal-window,nav-wrapper,object-fit,promo-tiles,pt-column-control-inverted,pt-story,responsive-image,rich-text,section-header,slick-active,slick-arrow,slick-current,slick-disabled,slick-initialized,slick-list,slick-next,slick-prev,slick-slide,slick-slider,slick-track,story-overview,tablesaw-enhanced,ui-accordion,ui-accordion-content,ui-accordion-header,ui-accordion-header-collapsed,ui-accordion-header-icon,ui-accordion-icons,ui-corner-all,ui-corner-bottom,ui-corner-top,ui-helper-reset,ui-icon,ui-state-default,ui-widget,ui-widget-content,video-module,video-template
investor-relations|https://www.astrazeneca.com/investor-relations/annual-reports/annual-report-2016/annual-report-and-cautionary-statement.html|archive-link-popup,block-wrapper,footer-component,hero-header,l-constrained,l-padded,l-six-block-center,l-six-block-center-c0,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,rich-text,tablesaw-enhanced
investor-relations|https://www.astrazeneca.com/investor-relations/q1-2025-results-event.html|archive-link-popup,block-wrapper,cmp-pdfviewer,footer-component,image-replace,l-constrained,l-margin,l-padded,l-three-block,l-three-block-c0,l-three-block-c1,l-three-block-c2,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,responsive-image,rich-header,rich-text,section-header,tablesaw-enhanced,ui-accordion,ui-accordion-content,ui-accordion-header,ui-accordion-header-collapsed,ui-accordion-header-icon,ui-accordion-icons,ui-corner-all,ui-corner-bottom,ui-corner-top,ui-helper-reset,ui-icon,ui-state-default,ui-widget,ui-widget-content,video-module,video-template
investor-relations|https://www.astrazeneca.com/investor-relations/annual-reports/annual-report-2016.html|archive-link-popup,block-wrapper,carousel-content,carousel-full-bleed,carousel-outer-wrapper,download-lockup,download-tile,footer-component,icon-link-panel,image-panel-feature,image-replace,img-circle,l-constrained,l-eight-block-center,l-eight-block-center-c0,l-flex-two-block,l-flex-two-block-c0,l-flex-two-block-c1,l-margin,l-one-block,l-one-block-c0,l-padded,l-three-block,l-three-block-c0,l-three-block-c1,l-three-block-c2,l-two-block,l-two-block-c0,l-two-block-c1,link-image-panel-v2,main-section,media-text-link,modal-close,modal-content,modal-inner,modal-window,mode-stack,object-fit,pt-column-control-inverted,responsive-bg,responsive-image,rich-header,rich-text,section-header,simple-show-more,slick-active,slick-arrow,slick-current,slick-disabled,slick-initialized,slick-list,slick-next,slick-prev,slick-slide,slick-slider,slick-track,tablesaw-bar,tablesaw-cell-content,tablesaw-cell-label,tablesaw-enhanced,tablesaw-stack,ui-accordion,ui-accordion-content,ui-accordion-header,ui-accordion-header-collapsed,ui-accordion-header-icon,ui-accordion-icons,ui-corner-all,ui-corner-bottom,ui-corner-top,ui-helper-reset,ui-icon,ui-state-default,ui-widget,ui-widget-content,video-module,video-template
investor-relations|https://www.astrazeneca.com/investor-relations/full-year-and-q4-2024-results-event.html|archive-link-popup,block-wrapper,cmp-pdfviewer,footer-component,image-replace,l-constrained,l-margin,l-padded,l-three-block,l-three-block-c0,l-three-block-c1,l-three-block-c2,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,responsive-image,rich-header,rich-text,section-header,tablesaw-enhanced,ui-accordion,ui-accordion-content,ui-accordion-header,ui-accordion-header-collapsed,ui-accordion-header-icon,ui-accordion-icons,ui-corner-all,ui-corner-bottom,ui-corner-top,ui-helper-reset,ui-icon,ui-state-default,ui-widget,ui-widget-content,video-module,video-template
investor-relations|https://www.astrazeneca.com/investor-relations/Stock-exchange-announcements/2018/results-of-annual-general-meeting-held-on-18-may-2018.html#modal-historic-confirmation|archive-link-popup,block-wrapper,footer-component,hero-feature,l-constrained,l-margin,l-three-block-c0,l-three-block-c1,l-three-block-c2,main-section,modal-close,modal-content,modal-inner,modal-window,mode-stack,object-fit,pt-column-control-inverted,responsive-bg,rich-text,tablesaw-bar,tablesaw-enhanced,tablesaw-stack
investor-relations|https://www.astrazeneca.com/investor-relations/stock-exchange-announcements/2018/tezepelumab-granted-breakthrough-therapy-designation-by-us-fda-07092018.html#modal-historic-confirmation|archive-link-popup,block-wrapper,footer-component,hero-feature,l-constrained,l-margin,l-three-block-c0,l-three-block-c1,l-three-block-c2,main-section,modal-close,modal-content,modal-inner,modal-window,mode-stack,object-fit,pt-column-control-inverted,responsive-bg,rich-text,tablesaw-bar,tablesaw-enhanced,tablesaw-stack,ui-accordion,ui-accordion-content,ui-accordion-header,ui-accordion-header-collapsed,ui-accordion-header-icon,ui-accordion-icons,ui-corner-all,ui-corner-bottom,ui-corner-top,ui-helper-reset,ui-icon,ui-state-default,ui-widget,ui-widget-content
investor-relations|https://www.astrazeneca.com/investor-relations/q1-2026-results-event.html|archive-link-popup,block-wrapper,footer-component,image-replace,l-constrained,link-image-panel-v2,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,responsive-image,rich-header,rich-text,tablesaw-enhanced,ui-accordion,ui-accordion-content,ui-accordion-header,ui-accordion-header-collapsed,ui-accordion-header-icon,ui-accordion-icons,ui-corner-all,ui-corner-bottom,ui-corner-top,ui-helper-reset,ui-icon,ui-state-default,ui-widget,ui-widget-content
investor-relations|https://www.astrazeneca.com/investor-relations/results-and-presentations.html|archive-link-popup,block-wrapper,download-tile,event-card,event-listing-cards,footer-component,generic-tabs,hero-header,image-panel-feature,image-replace,l-constrained,l-one-block,l-one-block-c0,l-two-block,l-two-block-c0,l-two-block-c1,link-image-panel-v2,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,responsive-bg,responsive-image,rich-text,show-more-wrapper,tablesaw-enhanced,video-module,video-template
investor-relations|https://www.astrazeneca.com/investor-relations/sustainability-2024-highlights-summary-call.html|archive-link-popup,block-wrapper,download-tile,footer-component,image-replace,l-constrained,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,responsive-image,rich-header,rich-text,tablesaw-enhanced,ui-accordion,ui-accordion-content,ui-accordion-header,ui-accordion-header-collapsed,ui-accordion-header-icon,ui-accordion-icons,ui-corner-all,ui-corner-bottom,ui-corner-top,ui-helper-reset,ui-icon,ui-state-default,ui-widget,ui-widget-content,video-module,video-template
investor-relations|https://www.astrazeneca.com/investor-relations/annual-reports/annual-report-2025.html|about-copy,animated-header,archive-link-popup,block-wrapper,carousel-content,carousel-outer-wrapper,chapter-heading,chapter-navigation,chapter-outer-wrapper,cmp-pdfviewer,download-tile,footer-component,hero-header,image-panel-feature,image-replace,jump-to-anchor,l-constrained,l-eight-block-center,l-eight-block-center-c0,l-margin,l-one-block,l-one-block-c0,l-three-block,l-three-block-c0,l-three-block-c1,l-three-block-c2,link-image-panel-v2,main-section,modal-close,modal-content,modal-inner,modal-window,nav-wrapper,object-fit,pt-column-control-inverted,pt-story,responsive-bg,responsive-image,rich-text,slick-active,slick-arrow,slick-current,slick-disabled,slick-initialized,slick-list,slick-next,slick-prev,slick-slide,slick-slider,slick-track,tablesaw-enhanced
investor-relations|https://www.astrazeneca.com/investor-relations/clinical-trials-appendix.html|archive-link-popup,block-wrapper,download-lockup,footer-component,hero-header,img-circle,l-constrained,l-four-block-center,l-four-block-center-c0,l-sm,light-blue,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pipeline-filter,pt-column-control-inverted,refine-results,rich-text,table-cta,tablesaw-enhanced,ui-accordion,ui-helper-reset,ui-widget
investor-relations|https://www.astrazeneca.com/investor-relations/9m-and-q3-2025-results-event.html|archive-link-popup,block-wrapper,cmp-pdfviewer,footer-component,image-replace,l-constrained,l-margin,l-padded,l-three-block,l-three-block-c0,l-three-block-c1,l-three-block-c2,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,responsive-image,rich-header,rich-text,section-header,tablesaw-enhanced,ui-accordion,ui-accordion-content,ui-accordion-header,ui-accordion-header-collapsed,ui-accordion-header-icon,ui-accordion-icons,ui-corner-all,ui-corner-bottom,ui-corner-top,ui-helper-reset,ui-icon,ui-state-default,ui-widget,ui-widget-content,video-module,video-template
investor-relations|https://www.astrazeneca.com/investor-relations/stock-exchange-announcements/2017/tagrisso-significantly-improves-progression-free-survival-in-the-phase-iii-flaura-trial-for-lung-cancer-27072017.html#modal-historic-confirmation|archive-link-popup,block-wrapper,footer-component,hero-feature,l-constrained,l-margin,l-three-block-c0,l-three-block-c1,l-three-block-c2,main-section,modal-close,modal-content,modal-inner,modal-window,mode-stack,object-fit,pt-column-control-inverted,responsive-bg,rich-text,tablesaw-bar,tablesaw-enhanced,tablesaw-stack
investor-relations|https://www.astrazeneca.com/investor-relations/key-facts.html|archive-link-popup,block-wrapper,download-tile,footer-component,hero-header,image-replace,img-circle,jump-to-anchor,l-constrained,l-flex-four-block,l-flex-four-block-c0,l-flex-four-block-c1,l-flex-four-block-c2,l-flex-four-block-c3,l-margin,l-three-block,l-three-block-c0,l-three-block-c1,l-three-block-c2,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,promo-tiles,pt-column-control-inverted,responsive-image,rich-text,section-header,tablesaw-enhanced
investor-relations|https://www.astrazeneca.com/investor-relations/debt-investors.html|archive-link-popup,block-wrapper,contact-tile,cq-colctrl-default,cq-colctrl-default-c0,download-tile,featured-article-video-promo,footer-component,generic-tabs,image-replace,img-circle,l-constrained,l-flex-three-block,l-flex-three-block-c0,l-flex-three-block-c1,l-flex-three-block-c2,l-margin,l-one-block,l-three-block,l-three-block-c0,l-three-block-c1,l-two-block,l-two-block-c0,l-two-block-c1,main-section,modal-close,modal-content,modal-inner,modal-window,mode-stack,object-fit,promo-tiles,pt-column-control-inverted,responsive-image,rich-header,rich-text,tablesaw-bar,tablesaw-cell-content,tablesaw-cell-label,tablesaw-enhanced,tablesaw-stack,ui-accordion,ui-accordion-content,ui-accordion-header,ui-accordion-header-collapsed,ui-accordion-header-icon,ui-accordion-icons,ui-accordion-tagging,ui-corner-all,ui-corner-bottom,ui-corner-top,ui-helper-reset,ui-icon,ui-state-default,ui-widget,ui-widget-content
investor-relations|https://www.astrazeneca.com/investor-relations/contacts-information.html|archive-link-popup,block-wrapper,contact-tile,footer-component,generic-tabs,image-replace,img-circle,l-constrained,l-flex-three-block,l-flex-three-block-c0,l-flex-three-block-c1,l-flex-three-block-c2,l-four-block,l-four-block-c0,l-four-block-c1,l-four-block-c2,l-four-block-c3,l-margin,l-one-block,l-three-block,l-three-block-c0,l-three-block-c1,l-three-block-c2,l-two-block,l-two-block-c0,l-two-block-c1,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,promo-tiles,pt-column-control-inverted,responsive-image,rich-header,rich-text,tablesaw-enhanced
investor-relations|https://www.astrazeneca.com/investor-relations/events.html|archive-link-popup,block-wrapper,event-card,events-listing,footer-component,hero-header,img-circle,jump-to-anchor,l-constrained,l-flex-four-block,l-flex-four-block-c0,l-flex-four-block-c1,l-flex-four-block-c2,l-flex-four-block-c3,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,promo-tiles,pt-column-control-inverted,rich-text,tablesaw-enhanced
investor-relations|https://www.astrazeneca.com/investor-relations/annual-reports/annual-report-2022.html|animated-header,archive-link-popup,bg-image-wrapper,block-wrapper,carousel-content,carousel-outer-wrapper,chapter-heading,chapter-navigation,chapter-outer-wrapper,download-tile,footer-component,hero-header,image-panel-feature,image-replace,jump-to-anchor,l-constrained,l-four-block,l-four-block-c0,l-four-block-c1,l-four-block-c2,l-four-block-c3,l-margin,l-one-block,l-one-block-c0,l-three-block,l-three-block-c0,l-three-block-c1,l-three-block-c2,link-image-panel-v2,main-section,modal-close,modal-content,modal-inner,modal-window,nav-wrapper,object-fit,pt-column-control-inverted,pt-story,responsive-bg,responsive-image,rich-text,slick-active,slick-arrow,slick-current,slick-disabled,slick-initialized,slick-list,slick-next,slick-prev,slick-slide,slick-slider,slick-track,tablesaw-enhanced
investor-relations|https://www.astrazeneca.com/investor-relations/h1-and-q2-2025-results-event.html|archive-link-popup,block-wrapper,cmp-pdfviewer,footer-component,image-replace,l-constrained,l-margin,l-padded,l-three-block,l-three-block-c0,l-three-block-c1,l-three-block-c2,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,responsive-image,rich-header,rich-text,section-header,tablesaw-enhanced,ui-accordion,ui-accordion-content,ui-accordion-header,ui-accordion-header-collapsed,ui-accordion-header-icon,ui-accordion-icons,ui-corner-all,ui-corner-bottom,ui-corner-top,ui-helper-reset,ui-icon,ui-state-default,ui-widget,ui-widget-content,video-module,video-template
investor-relations|https://www.astrazeneca.com/investor-relations/shareholder-information.html|archive-link-popup,block-wrapper,content-tile,download-lockup,download-tile,event-card,event-listing-cards,footer-component,generic-tabs,hero-header,image-replace,img-circle,jump-to-anchor,l-constrained,l-flex-three-block,l-flex-three-block-c0,l-flex-three-block-c1,l-flex-three-block-c2,l-four-block,l-four-block-c0,l-four-block-c1,l-four-block-c2,l-four-block-c3,l-margin,l-one-block,l-padded,l-three-block,l-three-block-c0,l-three-block-c1,l-three-block-c2,main-section,media-text-link,media-text-link-list,media-text-link-list-item,modal-close,modal-content,modal-inner,modal-window,newsletter-sign-up,object-fit,promo-tiles,promo-tiles-v2,pt-column-control-inverted,responsive-image,rich-text,shareholder-information,tablesaw-enhanced
investor-relations|https://www.astrazeneca.com/investor-relations/results-and-presentations/archive.html|archive-link-popup,block-wrapper,download-tile,footer-component,generic-tabs,hero-header,l-constrained,l-one-block,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,rich-text,show-more-wrapper,tablesaw-enhanced,video-module,video-template
investor-relations|https://www.astrazeneca.com/investor-relations/faqs.html|archive-link-popup,block-wrapper,footer-component,generic-tabs,hero-header,l-constrained,l-four-block,l-four-block-c0,l-four-block-c1,l-four-block-c2,l-four-block-c3,l-margin,l-one-block,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,promo-tiles-v2,pt-column-control-inverted,rich-text,tablesaw-enhanced,ui-accordion,ui-accordion-content,ui-accordion-header,ui-accordion-header-collapsed,ui-accordion-header-icon,ui-accordion-icons,ui-accordion-tagging,ui-corner-all,ui-corner-bottom,ui-corner-top,ui-helper-reset,ui-icon,ui-state-default,ui-widget,ui-widget-content
investor-relations|https://www.astrazeneca.com/investor-relations/meet-the-management-at-esc-2025.html|archive-link-popup,block-wrapper,download-tile,footer-component,image-replace,l-constrained,l-padded,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,responsive-image,rich-header,rich-text,tablesaw-enhanced,ui-accordion,ui-accordion-content,ui-accordion-header,ui-accordion-header-collapsed,ui-accordion-header-icon,ui-accordion-icons,ui-corner-all,ui-corner-bottom,ui-corner-top,ui-helper-reset,ui-icon,ui-state-default,ui-widget,ui-widget-content,video-module,video-template
investor-relations|https://www.astrazeneca.com/investor-relations/annual-reports/annual-report-2020.html|animated-header,archive-link-popup,block-wrapper,carousel-content,carousel-outer-wrapper,chapter-heading,chapter-navigation,chapter-outer-wrapper,download-tile,footer-component,generic-tabs,image-panel-feature,image-replace,l-constrained,l-eight-block-center,l-eight-block-center-c0,l-margin,l-one-block,l-one-block-c0,l-three-block,l-three-block-c0,l-three-block-c1,l-three-block-c2,link-image-panel-v2,main-section,modal-close,modal-content,modal-inner,modal-window,nav-wrapper,object-fit,pt-column-control-inverted,pt-story,responsive-bg,responsive-image,rich-text,section-header,slick-active,slick-arrow,slick-current,slick-disabled,slick-initialized,slick-list,slick-next,slick-prev,slick-slide,slick-slider,slick-track,tablesaw-enhanced
investor-relations|https://www.astrazeneca.com/investor-relations/dividend-policy.html|archive-link-popup,block-wrapper,footer-component,hero-header,img-circle,l-constrained,l-flex-three-block,l-flex-three-block-c0,l-flex-three-block-c1,l-flex-three-block-c2,l-six-block-center,l-six-block-center-c0,main-section,modal-close,modal-content,modal-inner,modal-window,mode-stack,object-fit,promo-tiles,pt-column-control-inverted,rich-text,tablesaw-bar,tablesaw-enhanced,tablesaw-stack
investor-relations|https://www.astrazeneca.com/investor-relations/tools.html|archive-link-popup,block-wrapper,footer-component,hero-header,img-circle,jump-to-anchor,l-constrained,l-flex-three-block,l-flex-three-block-c0,l-flex-three-block-c1,l-flex-three-block-c2,l-margin,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,promo-tiles,pt-column-control-inverted,rich-text,tablesaw-enhanced,ui-accordion,ui-accordion-content,ui-accordion-header,ui-accordion-header-collapsed,ui-accordion-header-icon,ui-accordion-icons,ui-accordion-tagging,ui-corner-all,ui-corner-bottom,ui-corner-top,ui-helper-reset,ui-icon,ui-state-default,ui-widget,ui-widget-content
investor-relations|https://www.astrazeneca.com/investor-relations/annual-reports.html|archive-link-popup,block-wrapper,download-tile,footer-component,generic-tabs,image-replace,jump-to-anchor,l-constrained,l-four-block,l-four-block-c0,l-four-block-c1,l-four-block-c2,l-four-block-c3,l-margin,l-one-block,l-two-block,l-two-block-c0,l-two-block-c1,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,responsive-image,rich-header,rich-text,section-header,tablesaw-enhanced
investor-relations|https://www.astrazeneca.com/investor-relations/meet-the-management-event-at-asco-2025.html|archive-link-popup,block-wrapper,download-tile,footer-component,image-replace,jump-to-anchor,l-constrained,l-padded,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,responsive-image,rich-header,rich-text,tablesaw-enhanced,ui-accordion,ui-accordion-content,ui-accordion-header,ui-accordion-header-collapsed,ui-accordion-header-icon,ui-accordion-icons,ui-corner-all,ui-corner-bottom,ui-corner-top,ui-helper-reset,ui-icon,ui-state-default,ui-widget,ui-widget-content,video-module,video-template
investor-relations|https://www.astrazeneca.com/investor-relations/Stock-exchange-announcements/2019/results-of-annual-general-meeting-held-on-26-april-2019.html#modal-historic-confirmation|archive-link-popup,block-wrapper,footer-component,hero-feature,l-constrained,l-margin,l-three-block-c0,l-three-block-c1,l-three-block-c2,main-section,modal-close,modal-content,modal-inner,modal-window,mode-stack,object-fit,pt-column-control-inverted,responsive-bg,rich-text,tablesaw-bar,tablesaw-enhanced,tablesaw-stack
investor-relations|https://www.astrazeneca.com/investor-relations/annual-reports/annual-report-2021.html|animated-header,archive-link-popup,block-wrapper,carousel-content,carousel-outer-wrapper,chapter-heading,chapter-navigation,chapter-outer-wrapper,download-tile,footer-component,image-panel-feature,image-replace,l-constrained,l-four-block-center,l-four-block-center-c0,l-margin,l-one-block,l-one-block-c0,l-three-block,l-three-block-c0,l-three-block-c1,l-three-block-c2,main-section,modal-close,modal-content,modal-inner,modal-window,nav-wrapper,object-fit,pt-column-control-inverted,pt-story,responsive-bg,responsive-image,rich-text,section-header,slick-active,slick-arrow,slick-current,slick-disabled,slick-initialized,slick-list,slick-next,slick-prev,slick-slide,slick-slider,slick-track,tablesaw-enhanced
investor-relations|https://www.astrazeneca.com/investor-relations/meet-the-management-at-esmo-2025.html|archive-link-popup,block-wrapper,download-tile,footer-component,image-replace,l-constrained,l-padded,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,responsive-image,rich-header,rich-text,tablesaw-enhanced,ui-accordion,ui-accordion-content,ui-accordion-header,ui-accordion-header-collapsed,ui-accordion-header-icon,ui-accordion-icons,ui-corner-all,ui-corner-bottom,ui-corner-top,ui-helper-reset,ui-icon,ui-state-default,ui-widget,ui-widget-content,video-module,video-template
investor-relations|https://www.astrazeneca.com/investor-relations/full-year-and-q4-2025-results-event.html|archive-link-popup,block-wrapper,cmp-pdfviewer,footer-component,image-replace,l-constrained,l-margin,l-padded,l-three-block,l-three-block-c0,l-three-block-c1,l-three-block-c2,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,responsive-image,rich-header,rich-text,section-header,tablesaw-enhanced,ui-accordion,ui-accordion-content,ui-accordion-header,ui-accordion-header-collapsed,ui-accordion-header-icon,ui-accordion-icons,ui-corner-all,ui-corner-bottom,ui-corner-top,ui-helper-reset,ui-icon,ui-state-default,ui-widget,ui-widget-content,video-module,video-template
